ID,NAME,COST,PRICE,RSP,STOCK,MARGIN,PROFIT,PRODUCT_GROUP_ID,PRODUCT_GROUP_NAME,PRODUCT_DISCOUNT_GROUP,PRODUCT_DISCOUNT_GROUP_PERCENTAGE,SEASON
747,Product 747,26.58,35.64,43.99,190,0.2541,8.89,29,Product Group 29,DG-01,0.01,S-3
325,Product 325,5.1,6.61,8.49,247,0.228,1.48,27,Product Group 27,DG-09,0.09,S-3
304,Product 304,5.17,6.61,7.99,247,0.2173,1.41,21,Product Group 21,DG-00,0.0,S-3
367,Product 367,41.77,53.47,60.49,155,0.2187,11.48,47,Product Group 47,DG-09,0.09,S-3
601,Product 601,46.87,59.06,67.99,144,0.2064,11.97,28,Product Group 28,DG-03,0.03,S-3
948,Product 948,20.48,25.45,30.49,210,0.1957,4.89,8,Product Group 8,DG-01,0.01,S-3
751,Product 751,13.33,18.32,22.49,224,0.2729,4.91,19,Product Group 19,DG-07,0.07,S-3
455,Product 455,27.58,33.09,42.49,195,0.1668,5.42,13,Product Group 13,DG-05,0.05,S-3
481,Product 481,24.5,28.0,35.49,205,0.1251,3.44,27,Product Group 27,DG-09,0.09,S-3
855,Product 855,22.48,28.51,35.99,204,0.2115,5.92,27,Product Group 27,DG-09,0.09,S-3
413,Product 413,31.64,38.18,45.99,185,0.1715,6.43,15,Product Group 15,DG-09,0.09,S-3
612,Product 612,42.89,49.39,58.49,163,0.1316,6.38,49,Product Group 49,DG-04,0.04,S-3
89,Product 89,21.5,25.96,31.99,209,0.1718,4.38,2,Product Group 2,DG-04,0.04,S-3
213,Product 213,15.4,18.32,23.49,224,0.1595,2.87,32,Product Group 32,DG-08,0.08,S-3
245,Product 245,40.75,47.86,55.99,166,0.1485,6.98,18,Product Group 18,DG-02,0.02,S-3
602,Product 602,44.89,52.96,60.99,156,0.1521,7.91,12,Product Group 12,DG-05,0.05,S-3
870,Product 870,30.64,35.64,42.99,190,0.14,4.9,10,Product Group 10,DG-01,0.01,S-3
251,Product 251,35.67,45.83,57.49,170,0.2216,9.97,35,Product Group 35,DG-08,0.08,S-3
574,Product 574,39.81,50.92,56.99,160,0.2182,10.91,19,Product Group 19,DG-07,0.07,S-3
369,Product 369,16.42,18.83,20.49,223,0.1282,2.37,33,Product Group 33,DG-04,0.04,S-3
813,Product 813,29.61,34.63,44.99,192,0.1447,4.92,27,Product Group 27,DG-09,0.09,S-3
381,Product 381,15.39,18.83,21.99,223,0.1828,3.38,13,Product Group 13,DG-05,0.05,S-3
171,Product 171,42.8,54.48,65.49,153,0.2144,11.47,11,Product Group 11,DG-02,0.02,S-3
685,Product 685,50.03,56.52,62.49,149,0.1148,6.37,20,Product Group 20,DG-06,0.06,S-3
735,Product 735,24.49,28.51,34.99,204,0.1411,3.95,35,Product Group 35,DG-08,0.08,S-3
161,Product 161,8.25,10.18,12.99,240,0.1892,1.89,13,Product Group 13,DG-05,0.05,S-3
216,Product 216,19.47,26.47,34.49,208,0.2643,6.87,5,Product Group 5,DG-08,0.08,S-3
64,Product 64,41.8,48.88,60.49,164,0.1448,6.95,41,Product Group 41,DG-01,0.01,S-3
699,Product 699,14.38,17.82,21.99,225,0.1927,3.37,9,Product Group 9,DG-02,0.02,S-3
313,Product 313,43.9,54.99,61.99,152,0.2017,10.89,28,Product Group 28,DG-03,0.03,S-3
497,Product 497,5.19,6.61,8.49,247,0.2142,1.39,20,Product Group 20,DG-06,0.06,S-3
320,Product 320,31.64,36.15,42.49,189,0.1248,4.43,23,Product Group 23,DG-05,0.05,S-3
55,Product 55,35.74,41.75,48.49,178,0.1439,5.9,23,Product Group 23,DG-05,0.05,S-3
351,Product 351,20.5,26.47,30.49,208,0.2259,5.87,41,Product Group 41,DG-01,0.01,S-3
647,Product 647,29.62,37.67,46.99,186,0.2138,7.91,16,Product Group 16,DG-04,0.04,S-3
853,Product 853,36.79,46.34,56.49,169,0.206,9.37,42,Product Group 42,DG-06,0.06,S-3
164,Product 164,9.3,11.7,14.99,237,0.2054,2.36,27,Product Group 27,DG-09,0.09,S-3
85,Product 85,31.68,40.73,45.99,180,0.2223,8.89,11,Product Group 11,DG-02,0.02,S-3
321,Product 321,38.78,50.41,64.99,161,0.2308,11.42,18,Product Group 18,DG-02,0.02,S-3
985,Product 985,22.43,27.49,30.99,206,0.1841,4.97,20,Product Group 20,DG-06,0.06,S-3
619,Product 619,39.8,46.34,54.49,169,0.1411,6.42,1,Product Group 1,DG-06,0.06,S-3
645,Product 645,45.87,60.09,73.49,142,0.2367,13.96,34,Product Group 34,DG-04,0.04,S-3
539,Product 539,47.93,57.03,67.99,148,0.1595,8.93,13,Product Group 13,DG-05,0.05,S-3
543,Product 543,28.59,33.6,38.99,194,0.1491,4.92,42,Product Group 42,DG-06,0.06,S-3
491,Product 491,16.3,20.36,22.99,220,0.1991,3.98,32,Product Group 32,DG-08,0.08,S-3
814,Product 814,19.43,22.9,26.49,215,0.1516,3.41,9,Product Group 9,DG-02,0.02,S-3
611,Product 611,17.37,21.89,25.49,217,0.2066,4.44,18,Product Group 18,DG-02,0.02,S-3
895,Product 895,47.92,60.09,68.99,142,0.2024,11.94,26,Product Group 26,DG-06,0.06,S-3
494,Product 494,47.97,56.52,70.49,149,0.1512,8.39,15,Product Group 15,DG-09,0.09,S-3
773,Product 773,20.43,25.96,30.49,209,0.2134,5.44,33,Product Group 33,DG-04,0.04,S-3
335,Product 335,8.28,10.18,12.99,240,0.1862,1.86,24,Product Group 24,DG-00,0.0,S-3
723,Product 723,10.26,12.72,15.49,235,0.1938,2.42,37,Product Group 37,DG-03,0.03,S-3
193,Product 193,29.57,36.66,40.99,188,0.1934,6.96,3,Product Group 3,DG-08,0.08,S-3
51,Product 51,25.48,31.57,39.99,198,0.1926,5.97,39,Product Group 39,DG-05,0.05,S-3
83,Product 83,13.37,17.31,19.49,226,0.2278,3.87,28,Product Group 28,DG-03,0.03,S-3
538,Product 538,48.91,55.5,64.49,151,0.1187,6.47,41,Product Group 41,DG-01,0.01,S-3
669,Product 669,24.52,31.06,37.99,199,0.2106,6.42,26,Product Group 26,DG-06,0.06,S-3
707,Product 707,41.86,49.39,59.99,163,0.1526,7.4,15,Product Group 15,DG-09,0.09,S-3
653,Product 653,7.14,9.16,11.49,242,0.2202,1.98,19,Product Group 19,DG-07,0.07,S-3
879,Product 879,11.31,15.27,19.99,230,0.2588,3.88,32,Product Group 32,DG-08,0.08,S-3
416,Product 416,6.23,8.14,10.49,244,0.2353,1.88,41,Product Group 41,DG-01,0.01,S-3
684,Product 684,14.27,18.32,23.99,224,0.2212,3.98,39,Product Group 39,DG-05,0.05,S-3
937,Product 937,19.39,23.41,30.99,214,0.1718,3.95,49,Product Group 49,DG-04,0.04,S-3
901,Product 901,33.61,41.24,49.49,179,0.185,7.49,32,Product Group 32,DG-08,0.08,S-3
821,Product 821,16.4,20.87,25.99,219,0.2143,4.39,37,Product Group 37,DG-03,0.03,S-3
406,Product 406,27.53,34.11,39.49,193,0.1932,6.47,35,Product Group 35,DG-08,0.08,S-3
709,Product 709,33.71,40.22,47.99,181,0.1618,6.39,28,Product Group 28,DG-03,0.03,S-3
716,Product 716,26.51,34.11,43.49,193,0.2228,7.46,4,Product Group 4,DG-03,0.03,S-3
876,Product 876,33.73,41.75,49.49,178,0.192,7.87,15,Product Group 15,DG-09,0.09,S-3
377,Product 377,24.54,32.08,37.99,197,0.235,7.4,38,Product Group 38,DG-07,0.07,S-3
830,Product 830,29.59,34.63,38.99,192,0.1453,4.94,26,Product Group 26,DG-06,0.06,S-3
967,Product 967,47.99,61.1,71.99,140,0.2145,12.87,41,Product Group 41,DG-01,0.01,S-3
122,Product 122,39.78,51.93,60.49,158,0.234,11.93,48,Product Group 48,DG-06,0.06,S-3
883,Product 883,23.53,30.54,37.49,200,0.2294,6.88,30,Product Group 30,DG-02,0.02,S-3
272,Product 272,35.74,46.84,58.99,168,0.237,10.9,40,Product Group 40,DG-09,0.09,S-3
393,Product 393,44.87,56.01,70.99,150,0.1988,10.93,49,Product Group 49,DG-04,0.04,S-3
264,Product 264,23.42,27.49,33.99,206,0.1478,3.99,22,Product Group 22,DG-03,0.03,S-3
932,Product 932,13.28,16.8,19.49,227,0.2098,3.46,11,Product Group 11,DG-02,0.02,S-3
23,Product 23,23.52,28.51,33.49,204,0.1747,4.89,23,Product Group 23,DG-05,0.05,S-3
891,Product 891,20.51,27.49,33.99,206,0.2542,6.86,44,Product Group 44,DG-07,0.07,S-3
422,Product 422,49.97,63.64,74.49,135,0.2149,13.43,9,Product Group 9,DG-02,0.02,S-3
132,Product 132,10.3,13.23,16.99,234,0.2217,2.88,26,Product Group 26,DG-06,0.06,S-3
795,Product 795,19.46,26.47,30.99,208,0.2647,6.88,1,Product Group 1,DG-06,0.06,S-3
676,Product 676,39.73,49.9,57.99,162,0.2037,9.98,28,Product Group 28,DG-03,0.03,S-3
502,Product 502,46.91,56.52,68.49,149,0.1701,9.44,11,Product Group 11,DG-02,0.02,S-3
596,Product 596,26.48,34.63,40.99,192,0.2351,7.99,5,Product Group 5,DG-08,0.08,S-3
799,Product 799,8.27,9.67,12.99,241,0.1444,1.37,13,Product Group 13,DG-05,0.05,S-3
444,Product 444,28.54,34.63,40.99,192,0.1756,5.97,18,Product Group 18,DG-02,0.02,S-3
696,Product 696,36.69,45.31,50.99,171,0.1904,8.47,42,Product Group 42,DG-06,0.06,S-3
608,Product 608,23.46,27.49,30.99,206,0.1464,3.95,24,Product Group 24,DG-00,0.0,S-3
6,Product 6,46.97,60.09,76.99,142,0.2183,12.88,38,Product Group 38,DG-07,0.07,S-3
92,Product 92,33.69,41.75,53.49,178,0.193,7.91,26,Product Group 26,DG-06,0.06,S-3
384,Product 384,10.22,14.25,16.49,232,0.2831,3.96,48,Product Group 48,DG-06,0.06,S-3
965,Product 965,45.96,58.56,70.99,145,0.2152,12.37,16,Product Group 16,DG-04,0.04,S-3
632,Product 632,47.98,58.56,74.99,145,0.1806,10.38,27,Product Group 27,DG-09,0.09,S-3
73,Product 73,15.36,19.34,21.49,222,0.2059,3.91,20,Product Group 20,DG-06,0.06,S-3
339,Product 339,23.52,30.03,38.49,201,0.2167,6.39,12,Product Group 12,DG-05,0.05,S-3
512,Product 512,38.81,46.34,52.49,169,0.1625,7.39,6,Product Group 6,DG-00,0.0,S-3
875,Product 875,14.38,16.8,19.49,227,0.1437,2.37,19,Product Group 19,DG-07,0.07,S-3
662,Product 662,18.36,22.9,27.49,215,0.1983,4.46,37,Product Group 37,DG-03,0.03,S-3
25,Product 25,15.32,19.85,22.99,221,0.2283,4.45,32,Product Group 32,DG-08,0.08,S-3
221,Product 221,45.94,58.56,70.49,145,0.2155,12.39,26,Product Group 26,DG-06,0.06,S-3
500,Product 500,36.71,47.86,56.99,166,0.233,10.95,49,Product Group 49,DG-04,0.04,S-3
771,Product 771,24.45,31.06,37.49,199,0.2129,6.49,11,Product Group 11,DG-02,0.02,S-3
931,Product 931,37.75,45.31,57.99,171,0.1668,7.42,48,Product Group 48,DG-06,0.06,S-3
322,Product 322,23.44,30.03,35.49,201,0.2194,6.47,1,Product Group 1,DG-06,0.06,S-3
949,Product 949,28.59,37.16,42.49,187,0.2307,8.42,17,Product Group 17,DG-09,0.09,S-3
511,Product 511,28.6,34.11,40.49,193,0.1615,5.41,42,Product Group 42,DG-06,0.06,S-3
725,Product 725,40.82,47.35,51.99,167,0.1379,6.41,28,Product Group 28,DG-03,0.03,S-3
330,Product 330,13.35,15.77,20.99,229,0.1543,2.39,40,Product Group 40,DG-09,0.09,S-3
700,Product 700,37.8,45.83,52.49,170,0.1749,7.87,6,Product Group 6,DG-00,0.0,S-3
837,Product 837,18.45,24.44,29.99,212,0.2451,5.88,32,Product Group 32,DG-08,0.08,S-3
740,Product 740,47.89,56.52,66.49,149,0.1526,8.47,37,Product Group 37,DG-03,0.03,S-3
576,Product 576,22.51,25.96,32.99,209,0.133,3.39,22,Product Group 22,DG-03,0.03,S-3
303,Product 303,24.46,30.54,36.49,200,0.1994,5.98,49,Product Group 49,DG-04,0.04,S-3
664,Product 664,21.42,27.49,30.49,206,0.2208,5.96,16,Product Group 16,DG-04,0.04,S-3
205,Product 205,19.35,23.93,29.49,213,0.1911,4.49,8,Product Group 8,DG-01,0.01,S-3
296,Product 296,8.27,10.69,12.49,239,0.2259,2.37,24,Product Group 24,DG-00,0.0,S-3
82,Product 82,23.5,28.0,30.99,205,0.1604,4.41,24,Product Group 24,DG-00,0.0,S-3
214,Product 214,26.54,32.58,37.49,196,0.1854,5.93,39,Product Group 39,DG-05,0.05,S-3
344,Product 344,45.9,54.99,67.49,152,0.1654,8.93,41,Product Group 41,DG-01,0.01,S-3
119,Product 119,18.4,21.38,27.49,218,0.1391,2.92,5,Product Group 5,DG-08,0.08,S-3
323,Product 323,28.53,36.66,45.49,188,0.2217,7.98,8,Product Group 8,DG-01,0.01,S-3
134,Product 134,37.71,46.84,58.49,168,0.1948,8.96,13,Product Group 13,DG-05,0.05,S-3
503,Product 503,21.4,24.95,31.49,211,0.1421,3.48,49,Product Group 49,DG-04,0.04,S-3
820,Product 820,8.21,10.69,13.99,239,0.2316,2.43,33,Product Group 33,DG-04,0.04,S-3
425,Product 425,6.22,9.16,10.99,242,0.3215,2.89,32,Product Group 32,DG-08,0.08,S-3
212,Product 212,22.53,29.53,37.99,202,0.237,6.87,23,Product Group 23,DG-05,0.05,S-3
807,Product 807,34.74,44.8,56.49,172,0.2248,9.89,18,Product Group 18,DG-02,0.02,S-3
91,Product 91,32.69,41.75,49.49,178,0.2171,8.9,35,Product Group 35,DG-08,0.08,S-3
536,Product 536,17.36,20.87,24.99,219,0.1684,3.45,15,Product Group 15,DG-09,0.09,S-3
292,Product 292,48.94,64.16,69.99,134,0.2372,14.94,49,Product Group 49,DG-04,0.04,S-3
666,Product 666,42.85,48.88,57.99,164,0.1234,5.92,6,Product Group 6,DG-00,0.0,S-3
361,Product 361,30.64,37.16,45.99,187,0.1754,6.4,20,Product Group 20,DG-06,0.06,S-3
224,Product 224,26.58,31.06,38.99,199,0.144,4.39,3,Product Group 3,DG-08,0.08,S-3
869,Product 869,36.78,42.77,52.49,176,0.14,5.88,2,Product Group 2,DG-04,0.04,S-3
52,Product 52,40.77,45.83,49.49,170,0.1102,4.96,14,Product Group 14,DG-03,0.03,S-3
207,Product 207,34.73,42.77,50.99,176,0.1881,7.9,30,Product Group 30,DG-02,0.02,S-3
940,Product 940,19.42,26.47,29.49,208,0.2663,6.92,44,Product Group 44,DG-07,0.07,S-3
507,Product 507,19.43,25.45,31.99,210,0.2365,5.91,8,Product Group 8,DG-01,0.01,S-3
843,Product 843,28.56,37.67,47.49,186,0.242,8.95,41,Product Group 41,DG-01,0.01,S-3
40,Product 40,48.95,54.99,64.49,152,0.1098,5.93,47,Product Group 47,DG-09,0.09,S-3
167,Product 167,9.18,12.21,15.99,236,0.2485,2.98,9,Product Group 9,DG-02,0.02,S-3
718,Product 718,33.73,38.7,48.49,184,0.1282,4.87,8,Product Group 8,DG-01,0.01,S-3
114,Product 114,41.8,53.97,61.99,154,0.2255,11.95,1,Product Group 1,DG-06,0.06,S-3
337,Product 337,6.24,8.14,9.99,244,0.234,1.87,33,Product Group 33,DG-04,0.04,S-3
857,Product 857,37.7,45.31,49.99,171,0.1679,7.47,43,Product Group 43,DG-00,0.0,S-3
239,Product 239,22.5,28.0,34.49,205,0.1964,5.4,29,Product Group 29,DG-01,0.01,S-3
531,Product 531,30.57,38.18,43.49,185,0.1993,7.47,35,Product Group 35,DG-08,0.08,S-3
66,Product 66,27.63,36.66,44.49,188,0.2465,8.87,35,Product Group 35,DG-08,0.08,S-3
845,Product 845,40.82,47.35,59.49,167,0.1379,6.41,9,Product Group 9,DG-02,0.02,S-3
912,Product 912,6.23,7.63,9.99,245,0.1842,1.38,20,Product Group 20,DG-06,0.06,S-3
93,Product 93,8.25,10.69,12.49,239,0.2278,2.39,39,Product Group 39,DG-05,0.05,S-3
47,Product 47,36.71,42.77,52.49,176,0.1417,5.95,22,Product Group 22,DG-03,0.03,S-3
185,Product 185,39.73,50.92,62.49,160,0.2196,10.98,20,Product Group 20,DG-06,0.06,S-3
286,Product 286,23.52,25.96,32.99,209,0.0938,2.39,39,Product Group 39,DG-05,0.05,S-3
804,Product 804,28.6,34.63,40.49,192,0.1739,5.91,45,Product Group 45,DG-00,0.0,S-3
505,Product 505,7.25,9.67,11.99,241,0.2497,2.37,1,Product Group 1,DG-06,0.06,S-3
395,Product 395,22.43,27.49,31.49,206,0.1841,4.97,29,Product Group 29,DG-01,0.01,S-3
288,Product 288,6.18,8.64,10.49,243,0.2862,2.43,15,Product Group 15,DG-09,0.09,S-3
678,Product 678,5.2,6.61,8.99,247,0.2126,1.38,46,Product Group 46,DG-05,0.05,S-3
87,Product 87,31.65,40.22,46.49,181,0.2132,8.42,6,Product Group 6,DG-00,0.0,S-3
973,Product 973,39.84,50.41,62.99,161,0.2097,10.38,49,Product Group 49,DG-04,0.04,S-3
953,Product 953,39.86,47.35,59.99,167,0.1583,7.36,40,Product Group 40,DG-09,0.09,S-3
147,Product 147,43.88,48.88,57.99,164,0.1023,4.91,24,Product Group 24,DG-00,0.0,S-3
590,Product 590,28.63,35.13,42.99,191,0.185,6.38,46,Product Group 46,DG-05,0.05,S-3
490,Product 490,16.32,19.34,22.49,222,0.1559,2.96,15,Product Group 15,DG-09,0.09,S-3
2,Product 2,35.75,40.73,44.49,180,0.1223,4.89,11,Product Group 11,DG-02,0.02,S-3
312,Product 312,13.33,15.77,18.99,229,0.1556,2.41,21,Product Group 21,DG-00,0.0,S-3
885,Product 885,6.24,7.63,9.49,245,0.1829,1.37,11,Product Group 11,DG-02,0.02,S-3
479,Product 479,31.69,38.18,47.99,185,0.1702,6.38,17,Product Group 17,DG-09,0.09,S-3
154,Product 154,38.81,50.92,57.99,160,0.2378,11.89,18,Product Group 18,DG-02,0.02,S-3
881,Product 881,32.61,37.67,46.99,186,0.1344,4.97,47,Product Group 47,DG-09,0.09,S-3
856,Product 856,48.93,54.99,67.99,152,0.1102,5.95,31,Product Group 31,DG-02,0.02,S-3
921,Product 921,25.54,31.06,36.49,199,0.1774,5.41,32,Product Group 32,DG-08,0.08,S-3
430,Product 430,17.36,20.87,26.49,219,0.1684,3.45,34,Product Group 34,DG-04,0.04,S-3
435,Product 435,5.12,6.61,8.49,247,0.225,1.46,32,Product Group 32,DG-08,0.08,S-3
702,Product 702,17.34,19.85,23.49,221,0.1267,2.47,13,Product Group 13,DG-05,0.05,S-3
671,Product 671,32.61,42.77,46.49,176,0.2374,9.97,24,Product Group 24,DG-00,0.0,S-3
97,Product 97,19.45,24.44,30.49,212,0.2038,4.89,11,Product Group 11,DG-02,0.02,S-3
191,Product 191,35.73,41.75,46.99,178,0.1442,5.91,47,Product Group 47,DG-09,0.09,S-3
81,Product 81,31.67,37.16,45.99,187,0.148,5.4,19,Product Group 19,DG-07,0.07,S-3
150,Product 150,6.23,7.63,8.49,245,0.1842,1.38,7,Product Group 7,DG-01,0.01,S-3
310,Product 310,15.39,20.36,24.49,220,0.2441,4.88,4,Product Group 4,DG-03,0.03,S-3
18,Product 18,15.29,19.85,21.99,221,0.2299,4.48,23,Product Group 23,DG-05,0.05,S-3
840,Product 840,46.94,54.48,63.99,153,0.1385,7.41,36,Product Group 36,DG-07,0.07,S-3
635,Product 635,33.72,40.73,50.49,180,0.172,6.88,4,Product Group 4,DG-03,0.03,S-3
217,Product 217,10.31,12.72,14.49,235,0.1898,2.37,33,Product Group 33,DG-04,0.04,S-3
819,Product 819,18.46,23.93,29.49,213,0.2286,5.37,4,Product Group 4,DG-03,0.03,S-3
457,Product 457,16.39,20.87,26.99,219,0.2147,4.4,29,Product Group 29,DG-01,0.01,S-3
791,Product 791,37.81,49.39,63.49,163,0.2343,11.36,28,Product Group 28,DG-03,0.03,S-3
997,Product 997,18.38,21.89,26.99,217,0.1601,3.44,44,Product Group 44,DG-07,0.07,S-3
203,Product 203,11.33,12.72,16.99,235,0.1097,1.37,44,Product Group 44,DG-07,0.07,S-3
535,Product 535,16.3,18.83,22.49,223,0.1341,2.48,32,Product Group 32,DG-08,0.08,S-3
744,Product 744,49.98,56.52,65.49,149,0.1157,6.42,0,Product Group 0,DG-07,0.07,S-3
871,Product 871,37.78,44.8,51.49,172,0.1566,6.89,22,Product Group 22,DG-03,0.03,S-3
449,Product 449,24.46,31.57,40.99,198,0.2252,6.98,7,Product Group 7,DG-01,0.01,S-3
667,Product 667,42.86,48.88,53.99,164,0.1232,5.91,47,Product Group 47,DG-09,0.09,S-3
665,Product 665,46.92,60.09,73.49,142,0.2192,12.93,49,Product Group 49,DG-04,0.04,S-3
833,Product 833,29.58,37.16,40.99,187,0.2042,7.45,0,Product Group 0,DG-07,0.07,S-3
309,Product 309,15.3,18.83,23.99,223,0.1877,3.47,38,Product Group 38,DG-07,0.07,S-3
958,Product 958,11.27,15.27,18.49,230,0.2615,3.92,27,Product Group 27,DG-09,0.09,S-3
88,Product 88,27.59,33.6,38.49,194,0.1791,5.91,41,Product Group 41,DG-01,0.01,S-3
641,Product 641,22.49,26.47,32.49,208,0.1504,3.91,38,Product Group 38,DG-07,0.07,S-3
386,Product 386,31.58,36.15,43.99,189,0.1265,4.49,6,Product Group 6,DG-00,0.0,S-3
326,Product 326,46.93,53.97,68.49,154,0.1306,6.92,7,Product Group 7,DG-01,0.01,S-3
187,Product 187,19.39,22.9,25.99,215,0.1534,3.45,31,Product Group 31,DG-02,0.02,S-3
63,Product 63,44.85,51.42,56.99,159,0.1277,6.45,27,Product Group 27,DG-09,0.09,S-3
561,Product 561,48.98,63.14,70.99,136,0.2242,13.9,23,Product Group 23,DG-05,0.05,S-3
174,Product 174,23.49,30.03,38.99,201,0.2177,6.42,31,Product Group 31,DG-02,0.02,S-3
157,Product 157,20.51,25.96,28.49,209,0.2103,5.36,9,Product Group 9,DG-02,0.02,S-3
746,Product 746,25.57,30.03,32.99,201,0.1489,4.39,9,Product Group 9,DG-02,0.02,S-3
680,Product 680,27.51,33.6,36.99,194,0.1816,5.99,31,Product Group 31,DG-02,0.02,S-3
179,Product 179,30.67,37.67,44.99,186,0.1857,6.87,43,Product Group 43,DG-00,0.0,S-3
95,Product 95,49.01,57.54,66.49,147,0.1482,8.37,11,Product Group 11,DG-02,0.02,S-3
971,Product 971,43.82,54.48,69.49,153,0.1957,10.47,33,Product Group 33,DG-04,0.04,S-3
698,Product 698,29.66,33.09,36.99,195,0.1037,3.37,9,Product Group 9,DG-02,0.02,S-3
499,Product 499,38.73,44.29,54.99,173,0.1258,5.47,45,Product Group 45,DG-00,0.0,S-3
998,Product 998,32.69,38.18,45.99,185,0.144,5.4,19,Product Group 19,DG-07,0.07,S-3
562,Product 562,5.12,7.12,9.49,246,0.2804,1.96,6,Product Group 6,DG-00,0.0,S-3
54,Product 54,41.88,50.92,58.49,160,0.1776,8.88,12,Product Group 12,DG-05,0.05,S-3
919,Product 919,11.29,14.76,17.99,231,0.2346,3.4,25,Product Group 25,DG-08,0.08,S-3
910,Product 910,17.41,21.89,26.99,217,0.2047,4.4,17,Product Group 17,DG-09,0.09,S-3
405,Product 405,25.54,31.57,39.99,198,0.1907,5.91,33,Product Group 33,DG-04,0.04,S-3
729,Product 729,8.26,10.69,12.49,239,0.2269,2.38,3,Product Group 3,DG-08,0.08,S-3
365,Product 365,43.91,52.96,60.49,156,0.1708,8.88,16,Product Group 16,DG-04,0.04,S-3
440,Product 440,40.74,50.41,62.49,161,0.1918,9.49,28,Product Group 28,DG-03,0.03,S-3
38,Product 38,15.4,18.32,21.49,224,0.1595,2.87,26,Product Group 26,DG-06,0.06,S-3
633,Product 633,10.32,12.72,14.99,235,0.189,2.36,9,Product Group 9,DG-02,0.02,S-3
357,Product 357,18.34,21.89,26.49,217,0.1619,3.48,39,Product Group 39,DG-05,0.05,S-3
765,Product 765,35.73,41.75,49.99,178,0.1442,5.91,16,Product Group 16,DG-04,0.04,S-3
168,Product 168,11.34,13.74,16.49,233,0.1749,2.36,24,Product Group 24,DG-00,0.0,S-3
995,Product 995,27.64,32.08,36.99,197,0.1385,4.36,33,Product Group 33,DG-04,0.04,S-3
886,Product 886,40.87,46.34,54.49,169,0.1178,5.36,12,Product Group 12,DG-05,0.05,S-3
184,Product 184,33.72,39.71,45.49,182,0.1508,5.88,18,Product Group 18,DG-02,0.02,S-3
917,Product 917,32.61,42.26,49.49,177,0.2282,9.47,37,Product Group 37,DG-03,0.03,S-3
69,Product 69,34.65,40.73,51.99,180,0.1495,5.98,35,Product Group 35,DG-08,0.08,S-3
420,Product 420,16.43,19.34,22.99,222,0.1506,2.86,3,Product Group 3,DG-08,0.08,S-3
280,Product 280,13.32,16.28,19.99,228,0.1826,2.92,20,Product Group 20,DG-06,0.06,S-3
402,Product 402,15.36,20.36,25.49,220,0.2456,4.91,49,Product Group 49,DG-04,0.04,S-3
605,Product 605,43.84,56.01,63.49,150,0.2173,11.95,39,Product Group 39,DG-05,0.05,S-3
340,Product 340,23.45,30.03,35.99,201,0.2191,6.46,28,Product Group 28,DG-03,0.03,S-3
616,Product 616,43.88,53.47,67.99,155,0.1793,9.41,15,Product Group 15,DG-09,0.09,S-3
825,Product 825,43.84,56.52,68.99,149,0.2244,12.45,5,Product Group 5,DG-08,0.08,S-3
289,Product 289,26.54,30.03,36.49,201,0.1163,3.43,21,Product Group 21,DG-00,0.0,S-3
852,Product 852,13.24,17.82,22.99,225,0.2567,4.49,6,Product Group 6,DG-00,0.0,S-3
35,Product 35,11.31,14.25,17.49,232,0.2059,2.88,12,Product Group 12,DG-05,0.05,S-3
446,Product 446,45.91,57.54,73.49,147,0.2022,11.42,34,Product Group 34,DG-04,0.04,S-3
156,Product 156,19.45,25.45,29.49,210,0.2357,5.89,14,Product Group 14,DG-03,0.03,S-3
116,Product 116,23.48,30.54,37.99,200,0.2311,6.93,34,Product Group 34,DG-04,0.04,S-3
736,Product 736,33.73,40.73,48.49,180,0.1718,6.87,8,Product Group 8,DG-01,0.01,S-3
269,Product 269,10.29,12.72,15.49,235,0.1914,2.39,1,Product Group 1,DG-06,0.06,S-3
70,Product 70,7.16,9.16,12.49,242,0.218,1.96,21,Product Group 21,DG-00,0.0,S-3
32,Product 32,17.41,23.41,29.49,214,0.2566,5.9,48,Product Group 48,DG-06,0.06,S-3
938,Product 938,7.2,8.64,11.49,243,0.1673,1.42,24,Product Group 24,DG-00,0.0,S-3
513,Product 513,33.71,41.75,52.99,178,0.1925,7.89,37,Product Group 37,DG-03,0.03,S-3
983,Product 983,29.59,38.7,48.49,184,0.2353,8.94,25,Product Group 25,DG-08,0.08,S-3
311,Product 311,20.43,27.49,31.49,206,0.2571,6.94,16,Product Group 16,DG-04,0.04,S-3
520,Product 520,49.92,63.64,79.49,135,0.2157,13.48,32,Product Group 32,DG-08,0.08,S-3
350,Product 350,21.41,27.49,33.49,206,0.2212,5.97,48,Product Group 48,DG-06,0.06,S-3
956,Product 956,17.39,20.87,24.49,219,0.1669,3.42,18,Product Group 18,DG-02,0.02,S-3
987,Product 987,45.95,57.03,63.99,148,0.1943,10.88,32,Product Group 32,DG-08,0.08,S-3
263,Product 263,30.62,39.71,45.49,182,0.2288,8.92,31,Product Group 31,DG-02,0.02,S-3
842,Product 842,16.39,19.34,23.99,222,0.1527,2.9,4,Product Group 4,DG-03,0.03,S-3
196,Product 196,34.67,44.29,52.99,173,0.2175,9.46,24,Product Group 24,DG-00,0.0,S-3
668,Product 668,49.92,57.54,66.99,147,0.1324,7.48,49,Product Group 49,DG-04,0.04,S-3
486,Product 486,9.22,11.7,13.49,237,0.2124,2.44,35,Product Group 35,DG-08,0.08,S-3
